book_id,total_unique_readers,rereader_count,reread_probability
3785,3,0,0.0
3786,2,1,0.5
3787,1,1,1.0
3789,2,0,0.0
3790,6,0,0.0
3791,6,0,0.0
3792,5,0,0.0
3793,4,0,0.0
3794,4,0,0.0
3795,3,0,0.0
3796,6,0,0.0
3798,3,1,0.3333333333333333
3799,5,2,0.4
3800,5,0,0.0
3801,6,1,0.16666666666666666
3802,5,0,0.0
3803,5,0,0.0
3804,3,1,0.3333333333333333
3805,7,2,0.2857142857142857
3806,2,1,0.5
3807,4,1,0.25
3808,3,0,0.0
3809,5,0,0.0
3810,9,0,0.0
3811,54,1,0.018518518518518517
3812,4,0,0.0
3813,2,1,0.5
3814,7,2,0.2857142857142857
3815,2,2,1.0
3816,6,1,0.16666666666666666
3817,7,0,0.0
3818,4,0,0.0
3819,5,0,0.0
3820,5,0,0.0
3821,13,2,0.15384615384615385
3822,5,1,0.2
3823,5,0,0.0
3824,3,2,0.6666666666666666
3825,8,5,0.625
3826,8,0,0.0
3827,5,0,0.0
3828,3,0,0.0
3829,4,1,0.25
3830,2,0,0.0
3831,9,0,0.0
3832,3,0,0.0
3833,3,0,0.0
3834,10,0,0.0
3835,4,0,0.0
3836,5,0,0.0
3837,3,1,0.3333333333333333
3838,3,1,0.3333333333333333
3839,1,0,0.0
3840,1,0,0.0
3841,3,1,0.3333333333333333
3842,7,0,0.0
3843,10,2,0.2
3844,4,0,0.0
3845,6,2,0.3333333333333333
3846,3,0,0.0
3847,3,2,0.6666666666666666
3848,5,1,0.2
3849,1,1,1.0
3850,4,1,0.25
3851,3,1,0.3333333333333333
3852,4,0,0.0
3853,2,0,0.0
3854,2,1,0.5
3855,5,0,0.0
3856,3,0,0.0
3857,6,0,0.0
3858,3,0,0.0
3859,7,2,0.2857142857142857
3860,5,0,0.0
3861,3,1,0.3333333333333333
3862,10,1,0.1
3863,4,0,0.0
3864,7,1,0.14285714285714285
3865,1,0,0.0
3866,4,1,0.25
3867,2,0,0.0
3868,4,0,0.0
3869,6,0,0.0
3870,5,0,0.0
3871,5,0,0.0
3872,3,0,0.0
3873,3,1,0.3333333333333333
3874,4,1,0.25
3875,4,0,0.0
3876,4,1,0.25
3877,2,1,0.5
3878,7,0,0.0
3879,4,0,0.0
3880,1,0,0.0
3881,8,0,0.0
3882,5,1,0.2
3883,3,0,0.0
3884,4,0,0.0
3885,3,0,0.0
3886,5,0,0.0
3887,6,1,0.16666666666666666
3888,5,2,0.4
3889,2,1,0.5
3890,2,0,0.0
3891,11,0,0.0
3892,5,0,0.0
3893,1,0,0.0
3894,2,0,0.0
3895,3,0,0.0
3896,9,2,0.2222222222222222
3897,7,1,0.14285714285714285
3898,2,0,0.0
3899,4,3,0.75
3900,2,0,0.0
3901,4,2,0.5
3902,5,0,0.0
3903,9,1,0.1111111111111111
3904,3,0,0.0
3905,8,1,0.125
3906,4,0,0.0
3907,1,1,1.0
3908,4,0,0.0
3909,7,0,0.0
3910,15,0,0.0
3911,8,0,0.0
3912,2,1,0.5
3913,4,0,0.0
3914,2,1,0.5
3915,4,0,0.0
3916,18,1,0.05555555555555555
3917,6,0,0.0
3918,4,0,0.0
3919,2,0,0.0
3920,4,0,0.0
3921,9,0,0.0
3922,2,0,0.0
3923,4,0,0.0
3924,4,0,0.0
3925,6,0,0.0
3926,6,0,0.0
3927,2,1,0.5
3928,4,0,0.0
3929,2,0,0.0
3930,7,1,0.14285714285714285
3931,16,0,0.0
3932,5,0,0.0
3933,1,0,0.0
3934,4,0,0.0
3935,4,0,0.0
3936,4,0,0.0
3937,9,1,0.1111111111111111
3938,2,0,0.0
3939,1,0,0.0
3940,7,0,0.0
3941,9,1,0.1111111111111111
3942,4,0,0.0
3943,17,1,0.058823529411764705
3944,2,0,0.0
3945,17,0,0.0
3946,5,0,0.0
3947,3,0,0.0
3948,9,1,0.1111111111111111
3949,2,0,0.0
3950,4,2,0.5
3951,2,0,0.0
3952,3,0,0.0
3953,5,1,0.2
3954,1,1,1.0
3955,9,1,0.1111111111111111
3956,3,1,0.3333333333333333
3957,3,2,0.6666666666666666
3958,6,0,0.0
3959,4,0,0.0
3960,4,0,0.0
3961,3,2,0.6666666666666666
3962,5,0,0.0
3963,5,0,0.0
3964,5,0,0.0
3965,7,0,0.0
3966,5,0,0.0
3967,4,2,0.5
3968,3,0,0.0
3969,5,0,0.0
3970,4,0,0.0
3971,10,0,0.0
3972,1,0,0.0
3973,1,0,0.0
3974,5,1,0.2
3975,6,4,0.6666666666666666
3976,8,0,0.0
3977,3,0,0.0
3978,3,1,0.3333333333333333
3979,2,1,0.5
3980,10,1,0.1
3981,4,1,0.25
3982,4,0,0.0
3983,3,2,0.6666666666666666
3984,11,1,0.09090909090909091
3985,4,0,0.0
3986,2,0,0.0
3987,3,0,0.0
3988,3,1,0.3333333333333333
3989,6,0,0.0
3990,5,0,0.0
3991,6,0,0.0
3992,2,0,0.0
3993,8,0,0.0
3994,4,1,0.25
3995,2,1,0.5
3996,8,2,0.25
3997,4,0,0.0
3998,3,1,0.3333333333333333
3999,2,0,0.0
4000,5,0,0.0
4001,6,1,0.16666666666666666
4002,5,1,0.2
4003,3,0,0.0
4004,7,0,0.0
4005,3,0,0.0
4006,3,1,0.3333333333333333
4007,3,0,0.0
4008,4,0,0.0
4009,1,1,1.0
4011,3,0,0.0
4012,3,1,0.3333333333333333
4013,2,1,0.5
4014,8,2,0.25
4015,5,0,0.0
4016,6,0,0.0
4017,3,1,0.3333333333333333
4018,3,0,0.0
4019,4,0,0.0
4020,9,2,0.2222222222222222
4021,7,1,0.14285714285714285
4022,2,1,0.5
4023,7,2,0.2857142857142857
4024,10,4,0.4
4025,7,0,0.0
4026,3,0,0.0
4027,6,0,0.0
4028,3,2,0.6666666666666666
4029,5,1,0.2
4030,6,0,0.0
4031,24,0,0.0
4032,6,0,0.0
4033,4,0,0.0
4034,3,1,0.3333333333333333
4035,11,1,0.09090909090909091
4036,12,3,0.25
4037,20,2,0.1
4038,1,0,0.0
4039,6,1,0.16666666666666666
4040,2,1,0.5
4041,2,0,0.0
4042,1,1,1.0
4043,1,0,0.0
4044,2,1,0.5
4045,14,2,0.14285714285714285
4046,3,1,0.3333333333333333
4047,1,0,0.0
4048,3,1,0.3333333333333333
4049,4,0,0.0
4050,4,0,0.0
4051,3,1,0.3333333333333333
4052,1,1,1.0
4053,1,0,0.0
4054,1,1,1.0
4055,1,1,1.0
4056,10,1,0.1
4057,6,1,0.16666666666666666
4058,7,0,0.0
4059,6,1,0.16666666666666666
4060,23,2,0.08695652173913043
4061,3,0,0.0
4062,3,0,0.0
4063,3,0,0.0
4064,3,1,0.3333333333333333
4065,2,1,0.5
4066,2,2,1.0
4067,3,1,0.3333333333333333
4068,11,1,0.09090909090909091
4069,5,0,0.0
4070,2,1,0.5
4071,5,1,0.2
4072,3,0,0.0
4073,17,0,0.0
4074,5,0,0.0
4075,4,0,0.0
4076,4,0,0.0
4077,6,0,0.0
4078,1,1,1.0
4079,3,0,0.0
4080,4,0,0.0
4081,5,0,0.0
4082,3,0,0.0
4083,3,0,0.0
4084,3,1,0.3333333333333333
4085,13,0,0.0
4086,4,0,0.0
4087,4,2,0.5
4088,3,0,0.0
4089,4,0,0.0
4090,7,0,0.0
4091,3,1,0.3333333333333333
4092,4,1,0.25
4093,5,0,0.0
4094,2,2,1.0
4095,4,0,0.0
4096,1,0,0.0
4097,1,1,1.0
4098,1,1,1.0
4099,2,1,0.5
4100,1,1,1.0
4101,2,1,0.5
4102,1,1,1.0
4103,1,1,1.0
4104,2,2,1.0
4105,1,1,1.0
4106,2,1,0.5
4107,1,1,1.0
4108,1,1,1.0
4109,1,1,1.0
4110,1,1,1.0
4111,4,3,0.75
4112,1,1,1.0
4113,1,1,1.0
4114,2,2,1.0
4115,2,2,1.0
4116,4,0,0.0
4117,3,2,0.6666666666666666
4118,3,1,0.3333333333333333
4119,5,0,0.0
4120,4,1,0.25
4121,2,0,0.0
4122,1,1,1.0
4123,1,1,1.0
4124,2,1,0.5
4125,1,1,1.0
4126,14,1,0.07142857142857142
4127,11,0,0.0
4128,2,0,0.0
4129,1,1,1.0
4130,6,2,0.3333333333333333
4131,3,0,0.0
4132,33,9,0.2727272727272727
4133,16,7,0.4375
4134,23,4,0.17391304347826086
4135,23,6,0.2608695652173913
4136,13,0,0.0
4137,8,1,0.125
4138,34,6,0.17647058823529413
4139,28,9,0.32142857142857145
4140,4,1,0.25
4141,7,2,0.2857142857142857
4142,3,0,0.0
4143,3,0,0.0
4144,1,0,0.0
4145,4,0,0.0
4146,5,0,0.0
4147,4,0,0.0
4148,1,1,1.0
4149,1,1,1.0
4150,1,1,1.0
4151,3,1,0.3333333333333333
4152,2,1,0.5
4153,2,1,0.5
4154,1,1,1.0
4155,1,1,1.0
4156,1,1,1.0
4157,5,0,0.0
4158,4,1,0.25
4159,4,0,0.0
4160,2,1,0.5
4161,2,1,0.5
4162,3,1,0.3333333333333333
4163,3,1,0.3333333333333333
4164,3,1,0.3333333333333333
4165,1,0,0.0
4166,4,0,0.0
4167,4,0,0.0
4168,1,1,1.0
4169,6,0,0.0
4170,11,2,0.18181818181818182
4171,4,1,0.25
4172,5,1,0.2
4173,1,1,1.0
4174,3,0,0.0
4175,6,1,0.16666666666666666
4176,4,0,0.0
4177,2,0,0.0
4178,7,0,0.0
4179,2,0,0.0
4180,8,0,0.0
4181,10,0,0.0
4182,11,0,0.0
4183,6,1,0.16666666666666666
4184,5,0,0.0
4185,6,0,0.0
4186,7,0,0.0
4187,4,1,0.25
4188,12,0,0.0
4189,9,0,0.0
4190,3,1,0.3333333333333333
4191,9,2,0.2222222222222222
4192,4,1,0.25
4193,4,1,0.25
4194,13,0,0.0
4195,8,0,0.0
4196,5,0,0.0
4197,5,0,0.0
4198,9,0,0.0
4199,10,0,0.0
4200,5,0,0.0
4201,5,0,0.0
4202,4,1,0.25
4203,5,0,0.0
4204,9,1,0.1111111111111111
4205,10,1,0.1
4206,8,0,0.0
4207,8,0,0.0
4208,5,0,0.0
4209,5,0,0.0
4210,7,0,0.0
4211,4,1,0.25
4212,3,0,0.0
4213,5,1,0.2
4214,6,1,0.16666666666666666
4215,3,2,0.6666666666666666
4216,8,0,0.0
4217,11,0,0.0
4218,7,0,0.0
4219,4,0,0.0
4220,21,1,0.047619047619047616
4221,5,0,0.0
4222,4,1,0.25
4223,14,1,0.07142857142857142
4224,5,0,0.0
4225,10,0,0.0
4226,5,0,0.0
4227,8,0,0.0
4228,11,1,0.09090909090909091
4229,9,0,0.0
4230,10,0,0.0
4231,6,0,0.0
4232,7,0,0.0
4233,6,0,0.0
4234,3,0,0.0
4235,19,2,0.10526315789473684
4236,7,0,0.0
4237,4,1,0.25
4238,12,0,0.0
4239,4,0,0.0
4240,2,0,0.0
4241,6,0,0.0
4242,3,0,0.0
4243,3,0,0.0
4244,4,0,0.0
4245,3,0,0.0
4246,3,0,0.0
4247,3,0,0.0
4248,1,0,0.0
4249,7,0,0.0
4250,5,0,0.0
4251,5,0,0.0
4252,4,0,0.0
4253,4,0,0.0
4254,6,0,0.0
4255,5,0,0.0
4256,4,0,0.0
4257,5,0,0.0
4258,2,0,0.0
4259,4,0,0.0
4260,1,0,0.0
4261,2,0,0.0
4262,3,0,0.0
4263,1,0,0.0
4265,3,0,0.0
4267,7,0,0.0
4269,3,0,0.0
4270,1,0,0.0
4272,3,1,0.3333333333333333
4273,4,0,0.0
4274,4,0,0.0
4275,5,0,0.0
4276,5,1,0.2
4277,3,0,0.0
4278,5,0,0.0
4279,3,1,0.3333333333333333
4280,4,0,0.0
4281,4,1,0.25
4282,6,0,0.0
4283,6,1,0.16666666666666666
4284,8,0,0.0
4285,8,2,0.25
4286,11,2,0.18181818181818182
4287,2,0,0.0
4288,8,0,0.0
4289,2,0,0.0
4290,4,0,0.0
4291,9,0,0.0
4292,8,1,0.125
4293,5,0,0.0
4294,1,0,0.0
4295,10,0,0.0
4296,2,0,0.0
4297,4,0,0.0
4298,4,1,0.25
4299,2,0,0.0
4300,6,0,0.0
4301,1,0,0.0
4302,5,0,0.0
4303,7,0,0.0
4304,2,1,0.5
4305,5,1,0.2
4306,3,0,0.0
4307,7,0,0.0
4308,3,1,0.3333333333333333
4309,5,1,0.2
4310,7,0,0.0
4311,3,1,0.3333333333333333
4312,4,0,0.0
4313,9,0,0.0
4314,2,1,0.5
4315,4,0,0.0
4316,2,1,0.5
4317,2,0,0.0
4318,2,1,0.5
4319,4,1,0.25
4320,9,1,0.1111111111111111
4321,1,0,0.0
4322,4,0,0.0
4323,5,0,0.0
4324,5,0,0.0
4325,6,0,0.0
4326,5,0,0.0
4327,1,0,0.0
4328,4,0,0.0
4329,4,0,0.0
4330,13,3,0.23076923076923078
4331,3,0,0.0
4332,4,0,0.0
4333,3,0,0.0
4334,3,1,0.3333333333333333
4335,6,0,0.0
4336,1,1,1.0
4337,2,0,0.0
4338,3,0,0.0
4339,3,1,0.3333333333333333
4340,5,1,0.2
4341,8,0,0.0
4342,10,0,0.0
4343,4,1,0.25
4344,10,0,0.0
4345,6,2,0.3333333333333333
4346,5,0,0.0
4347,5,0,0.0
4348,8,0,0.0
4349,1,0,0.0
4350,27,1,0.037037037037037035
4351,9,0,0.0
4352,6,0,0.0
4353,9,0,0.0
4354,3,0,0.0
4355,5,1,0.2
4356,2,1,0.5
4357,2,1,0.5
4358,8,0,0.0
4359,5,1,0.2
4360,4,0,0.0
4361,5,0,0.0
4362,1,1,1.0
4363,3,2,0.6666666666666666
4364,4,0,0.0
4365,4,0,0.0
4366,5,0,0.0
4367,1,1,1.0
4368,1,1,1.0
4369,5,1,0.2
4370,7,0,0.0
4371,4,1,0.25
4372,3,0,0.0
4373,4,0,0.0
4374,4,0,0.0
4375,5,0,0.0
4376,2,0,0.0
4377,5,0,0.0
4378,6,0,0.0
4379,3,0,0.0
4380,5,1,0.2
4381,5,0,0.0
4382,6,0,0.0
4383,6,0,0.0
4384,1,0,0.0
4385,5,0,0.0
4386,4,1,0.25
4387,5,3,0.6
4388,5,0,0.0
4389,2,1,0.5
4390,1,1,1.0
4391,2,1,0.5
4392,2,2,1.0
4393,2,1,0.5
4394,1,1,1.0
4395,4,0,0.0
4396,4,0,0.0
4397,5,3,0.6
4398,8,1,0.125
4399,9,1,0.1111111111111111
4400,2,0,0.0
4401,8,3,0.375
4402,12,4,0.3333333333333333
4403,17,4,0.23529411764705882
4404,5,1,0.2
4405,4,1,0.25
4406,15,0,0.0
4407,13,4,0.3076923076923077
4408,4,0,0.0
4409,4,0,0.0
4410,4,0,0.0
4411,3,1,0.3333333333333333
4412,2,0,0.0
4413,17,4,0.23529411764705882
4414,11,2,0.18181818181818182
4415,6,1,0.16666666666666666
4416,13,4,0.3076923076923077
4417,5,2,0.4
4418,3,1,0.3333333333333333
4419,5,0,0.0
4420,3,1,0.3333333333333333
4421,2,2,1.0
4422,6,0,0.0
4423,4,0,0.0
4424,7,6,0.8571428571428571
4425,4,0,0.0
4426,20,16,0.8
4427,5,0,0.0
4428,3,1,0.3333333333333333
4429,2,2,1.0
4430,5,1,0.2
4431,2,2,1.0
4432,1,1,1.0
4433,1,1,1.0
4434,5,1,0.2
4435,1,0,0.0
4437,13,0,0.0
4438,6,0,0.0
4439,3,0,0.0
4440,5,1,0.2
4441,3,0,0.0
4442,4,0,0.0
4443,2,1,0.5
4444,1,0,0.0
4445,2,1,0.5
4446,2,1,0.5
4447,4,0,0.0
4448,1,1,1.0
4449,4,3,0.75
4450,7,0,0.0
4451,2,0,0.0
4452,2,0,0.0
4453,4,1,0.25
4454,4,0,0.0
4455,10,0,0.0
4456,3,1,0.3333333333333333
4457,3,2,0.6666666666666666
4458,4,1,0.25
4459,2,1,0.5
4460,2,1,0.5
4461,7,0,0.0
4462,9,2,0.2222222222222222
4463,3,0,0.0
4464,3,1,0.3333333333333333
4465,5,2,0.4
4466,2,1,0.5
4467,7,0,0.0
4468,13,1,0.07692307692307693
4469,3,0,0.0
4470,6,0,0.0
4471,6,0,0.0
4472,4,0,0.0
4473,4,0,0.0
4474,15,3,0.2
4475,4,1,0.25
4476,6,0,0.0
4477,6,0,0.0
4478,8,1,0.125
4479,4,1,0.25
4480,8,1,0.125
4481,5,0,0.0
4482,7,0,0.0
4483,7,0,0.0
4484,5,0,0.0
4485,5,0,0.0
4486,4,0,0.0
4487,4,0,0.0
4488,6,0,0.0
4489,3,0,0.0
4490,5,0,0.0
4491,4,0,0.0
4492,4,0,0.0
4493,6,0,0.0
4494,3,0,0.0
4495,4,0,0.0
4496,4,0,0.0
4497,12,0,0.0
4498,3,0,0.0
4499,5,0,0.0
4500,6,0,0.0
4501,5,0,0.0
4502,3,0,0.0
4503,5,0,0.0
4504,4,0,0.0
4505,1,0,0.0
4507,3,0,0.0
4508,1,1,1.0
4510,1,0,0.0
4512,4,1,0.25
4513,1,0,0.0
4514,17,3,0.17647058823529413
4515,29,4,0.13793103448275862
4516,28,4,0.14285714285714285
4517,3,0,0.0
4518,3,1,0.3333333333333333
4519,1,1,1.0
4520,1,1,1.0
4521,2,1,0.5
4522,1,1,1.0
4523,4,0,0.0
4524,6,2,0.3333333333333333
4525,1,1,1.0
4526,1,1,1.0
4527,2,1,0.5
4528,2,2,1.0
4529,3,2,0.6666666666666666
4530,4,2,0.5
4531,3,1,0.3333333333333333
4532,5,1,0.2
4533,1,1,1.0
4534,6,1,0.16666666666666666
4535,3,0,0.0
4536,2,1,0.5
4537,3,2,0.6666666666666666
4538,1,1,1.0
4539,1,1,1.0
4540,1,1,1.0
4541,2,1,0.5
4542,1,1,1.0
4543,1,1,1.0
4544,4,1,0.25
4545,2,1,0.5
4546,2,1,0.5
4547,4,1,0.25
4548,2,1,0.5
4549,3,1,0.3333333333333333
4550,6,2,0.3333333333333333
4551,5,0,0.0
4552,2,0,0.0
4553,8,1,0.125
4554,2,1,0.5
4555,3,0,0.0
4556,4,0,0.0
4557,4,0,0.0
4558,3,1,0.3333333333333333
4559,3,0,0.0
4560,5,1,0.2
4561,5,0,0.0
4562,3,1,0.3333333333333333
4563,3,1,0.3333333333333333
4564,3,0,0.0
4565,3,0,0.0
4566,2,1,0.5
4567,2,1,0.5
4568,6,0,0.0
4569,7,0,0.0
4570,7,1,0.14285714285714285
4571,3,1,0.3333333333333333
4572,3,0,0.0
4573,2,2,1.0
4574,5,0,0.0
4575,6,0,0.0
4576,5,1,0.2
4577,7,0,0.0
4578,4,0,0.0
4579,4,3,0.75
4580,5,1,0.2
4581,5,0,0.0
4582,2,0,0.0
4583,2,0,0.0
4584,2,0,0.0
4585,3,1,0.3333333333333333
4586,2,1,0.5
4587,2,0,0.0
4588,3,0,0.0
4589,5,0,0.0
4590,2,1,0.5
4591,5,0,0.0
4593,4,0,0.0
4594,10,9,0.9
4595,4,0,0.0
4596,18,2,0.1111111111111111
4597,5,0,0.0
4598,11,2,0.18181818181818182
4599,20,5,0.25
4600,6,0,0.0
4601,4,0,0.0
4602,8,2,0.25
4603,8,2,0.25
4604,8,2,0.25
4605,23,5,0.21739130434782608
4606,15,0,0.0
4607,7,2,0.2857142857142857
4608,11,7,0.6363636363636364
4609,1,0,0.0
4610,4,1,0.25
4611,4,1,0.25
4612,2,1,0.5
4613,2,2,1.0
4614,2,2,1.0
4615,2,2,1.0
4616,3,3,1.0
4617,2,2,1.0
4618,2,2,1.0
4619,2,2,1.0
4620,1,1,1.0
4621,1,1,1.0
4622,2,1,0.5
4623,1,1,1.0
4624,5,2,0.4
4625,2,1,0.5
4626,11,1,0.09090909090909091
4627,9,0,0.0
4628,2,0,0.0
4629,4,0,0.0
4630,4,1,0.25
4631,3,2,0.6666666666666666
4632,4,0,0.0
4633,2,1,0.5
4634,3,0,0.0
4635,15,4,0.26666666666666666
4636,5,0,0.0
4637,5,0,0.0
4638,8,1,0.125
4639,3,0,0.0
4640,4,1,0.25
4641,6,3,0.5
4642,8,1,0.125
4643,7,1,0.14285714285714285
4644,7,1,0.14285714285714285
4645,7,2,0.2857142857142857
4646,3,0,0.0
4647,6,2,0.3333333333333333
4648,4,1,0.25
4649,5,2,0.4
4650,4,1,0.25
4651,5,0,0.0
4652,4,1,0.25
4653,7,1,0.14285714285714285
4654,4,0,0.0
4655,7,2,0.2857142857142857
4656,6,0,0.0
4657,8,4,0.5
4658,5,0,0.0
4659,4,0,0.0
4660,11,5,0.45454545454545453
4661,4,1,0.25
4662,3,1,0.3333333333333333
4663,8,0,0.0
4664,3,1,0.3333333333333333
4665,2,0,0.0
4666,2,1,0.5
4667,3,1,0.3333333333333333
4668,3,0,0.0
4669,11,0,0.0
4670,3,0,0.0
4671,3,1,0.3333333333333333
4672,2,1,0.5
4673,2,0,0.0
4674,2,0,0.0
4675,1,1,1.0
4676,1,1,1.0
4677,1,1,1.0
4678,1,1,1.0
4679,1,1,1.0
4680,1,1,1.0
4681,1,1,1.0
4682,1,1,1.0
4683,1,1,1.0
4684,1,1,1.0
4685,1,1,1.0
4686,1,1,1.0
4687,33,3,0.09090909090909091
4688,27,6,0.2222222222222222
4689,1,1,1.0
4690,1,0,0.0
4691,4,2,0.5
4692,4,0,0.0
4693,6,1,0.16666666666666666
4694,4,0,0.0
4695,5,0,0.0
4696,8,2,0.25
4697,5,0,0.0
4698,2,1,0.5
4699,6,0,0.0
4700,10,1,0.1
4701,2,0,0.0
4702,3,0,0.0
4703,5,0,0.0
4704,4,0,0.0
4705,5,1,0.2
4706,6,1,0.16666666666666666
4707,3,0,0.0
4708,1,0,0.0
4709,5,0,0.0
4710,5,0,0.0
4711,3,1,0.3333333333333333
4712,8,0,0.0
4713,3,1,0.3333333333333333
4714,2,0,0.0
4715,2,0,0.0
4716,4,0,0.0
4717,5,0,0.0
4718,6,3,0.5
4719,2,0,0.0
4720,4,0,0.0
4721,4,0,0.0
4722,2,0,0.0
4723,3,1,0.3333333333333333
4724,2,1,0.5
4725,4,0,0.0
4726,9,2,0.2222222222222222
4727,3,1,0.3333333333333333
4728,3,2,0.6666666666666666
4729,2,0,0.0
4730,1,1,1.0
4731,4,0,0.0
4732,3,2,0.6666666666666666
4733,1,1,1.0
4734,1,1,1.0
4735,2,1,0.5
4736,11,1,0.09090909090909091
4737,1,0,0.0
4738,3,0,0.0
4739,4,0,0.0
4740,3,3,1.0
4741,1,1,1.0
4742,5,0,0.0
4743,8,1,0.125
4744,1,0,0.0
4745,3,0,0.0
4746,4,1,0.25
4747,3,2,0.6666666666666666
4748,5,0,0.0
4749,2,2,1.0
4750,3,2,0.6666666666666666
4751,1,0,0.0
4752,5,0,0.0
4753,17,2,0.11764705882352941
4754,3,0,0.0
4755,5,0,0.0
4756,5,2,0.4
4757,11,1,0.09090909090909091
4758,8,1,0.125
4759,3,0,0.0
4760,8,0,0.0
4761,7,0,0.0
4762,6,0,0.0
4764,1,0,0.0
4765,15,1,0.06666666666666667
4766,9,0,0.0
4767,4,0,0.0
4768,5,0,0.0
4769,14,0,0.0
4770,6,0,0.0
4771,4,0,0.0
4772,6,0,0.0
4773,4,0,0.0
4774,9,0,0.0
4775,4,0,0.0
4776,7,0,0.0
4777,8,0,0.0
4778,7,0,0.0
4779,4,0,0.0
4780,7,0,0.0
4781,3,1,0.3333333333333333
4782,6,0,0.0
4783,2,1,0.5
4784,1,1,1.0
4785,4,2,0.5
4786,2,1,0.5
4787,8,2,0.25
4788,9,0,0.0
4789,10,0,0.0
4790,7,0,0.0
4791,7,1,0.14285714285714285
4792,5,1,0.2
4793,3,3,1.0
4794,3,1,0.3333333333333333
4795,3,1,0.3333333333333333
4796,4,1,0.25
4797,6,0,0.0
4798,3,1,0.3333333333333333
4799,4,0,0.0
4800,3,2,0.6666666666666666
4801,5,0,0.0
4802,3,1,0.3333333333333333
4803,2,1,0.5
4804,4,0,0.0
4805,3,0,0.0
4806,2,0,0.0
4807,1,0,0.0
4808,5,0,0.0
4809,2,0,0.0
4810,2,2,1.0
4811,2,2,1.0
4812,5,0,0.0
4813,5,0,0.0
4814,3,0,0.0
4815,5,0,0.0
4816,2,1,0.5
4817,7,0,0.0
4818,5,0,0.0
4819,3,0,0.0
4820,4,0,0.0
4821,17,2,0.11764705882352941
4822,2,0,0.0
4823,8,0,0.0
4824,7,5,0.7142857142857143
4825,3,0,0.0
4826,4,0,0.0
4827,4,0,0.0
4828,5,0,0.0
4829,6,0,0.0
4830,7,0,0.0
4831,4,0,0.0
4832,3,0,0.0
4833,4,0,0.0
4834,3,0,0.0
4835,2,1,0.5
4836,9,1,0.1111111111111111
4837,3,2,0.6666666666666666
4838,3,0,0.0
4839,3,0,0.0
4840,7,2,0.2857142857142857
4841,7,1,0.14285714285714285
4843,5,1,0.2
4844,4,0,0.0
4845,19,0,0.0
4846,5,0,0.0
4847,6,0,0.0
4848,9,1,0.1111111111111111
4849,4,1,0.25
4850,4,0,0.0
4851,4,0,0.0
4852,2,1,0.5
4853,3,0,0.0
4854,3,1,0.3333333333333333
4855,5,0,0.0
4856,4,0,0.0
4857,9,1,0.1111111111111111
4858,9,1,0.1111111111111111
4859,5,0,0.0
4860,4,0,0.0
4861,9,0,0.0
4862,13,1,0.07692307692307693
4863,8,0,0.0
4864,4,0,0.0
4865,15,1,0.06666666666666667
4866,3,1,0.3333333333333333
4867,1,0,0.0
4868,4,0,0.0
4869,5,0,0.0
4870,5,0,0.0
4871,11,0,0.0
4872,4,0,0.0
4873,5,0,0.0
4874,5,0,0.0
4875,8,0,0.0
4876,8,0,0.0
4877,3,0,0.0
4878,9,0,0.0
4879,4,0,0.0
4880,3,1,0.3333333333333333
4881,1,1,1.0
4882,8,0,0.0
4883,4,0,0.0
4884,10,0,0.0
4885,8,0,0.0
4886,4,0,0.0
4887,11,0,0.0
4888,5,0,0.0
4889,8,2,0.25
4890,3,0,0.0
4891,9,0,0.0
4892,5,1,0.2
4893,6,0,0.0
4894,8,0,0.0
4895,2,0,0.0
4896,6,1,0.16666666666666666
4897,7,0,0.0
4898,6,0,0.0
4899,5,0,0.0
4900,7,0,0.0
4901,12,1,0.08333333333333333
4902,11,0,0.0
4903,4,0,0.0
4904,3,0,0.0
4905,10,0,0.0
4906,8,0,0.0
4907,3,0,0.0
4908,3,0,0.0
4909,9,0,0.0
4910,6,0,0.0
4911,3,0,0.0
4912,5,0,0.0
4913,9,0,0.0
4914,4,1,0.25
4915,3,0,0.0
4916,5,2,0.4
4917,5,0,0.0
4918,6,0,0.0
4919,4,0,0.0
4920,9,0,0.0
4921,6,1,0.16666666666666666
4922,5,0,0.0
4923,3,0,0.0
4924,5,1,0.2
4925,4,0,0.0
4926,2,0,0.0
4927,7,1,0.14285714285714285
4928,4,0,0.0
4929,6,0,0.0
4930,6,0,0.0
4931,4,0,0.0
4932,2,0,0.0
4933,14,1,0.07142857142857142
4934,2,0,0.0
4935,1,1,1.0
4936,3,0,0.0
4937,6,0,0.0
4938,4,0,0.0
4939,4,0,0.0
4940,6,0,0.0
4941,3,1,0.3333333333333333
4942,4,1,0.25
4943,5,0,0.0
4944,3,0,0.0
4945,3,1,0.3333333333333333
4946,3,0,0.0
4947,1,0,0.0
4948,6,1,0.16666666666666666
4949,4,0,0.0
4950,4,1,0.25
4951,1,0,0.0
4952,3,1,0.3333333333333333
4953,5,0,0.0
4954,3,1,0.3333333333333333
4955,1,0,0.0
4956,4,1,0.25
4957,6,0,0.0
4958,2,1,0.5
4959,4,1,0.25
4960,3,0,0.0
4961,5,0,0.0
4962,19,1,0.05263157894736842
4963,3,0,0.0
4964,18,2,0.1111111111111111
4965,9,0,0.0
4966,7,0,0.0
4967,3,1,0.3333333333333333
4968,3,0,0.0
4969,5,0,0.0
4970,4,0,0.0
4971,8,0,0.0
4972,4,0,0.0
4973,10,1,0.1
4974,2,0,0.0
